Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
5715,151.7189497,48.94629068,0.94653144,5870,85.30277837,0.45199304,339.453,0.623256471,3.099702707,jasmine
8768,149.8066651,75.19161927,0.864911501,8977,105.6587163,0.679426579,366.907,0.818461792,1.992331945,Gonen
5071,142.7119705,46.01442364,0.946593781,5246,80.3529572,0.51856018,311.671,0.656010341,3.101461656,jasmine
7136,169.7267259,54.6998736,0.9466437,7364,95.319659,0.575623135,379.874,0.621420485,3.102872361,jasmine
5722,151.9850876,48.96846461,0.946674154,5842,85.35500381,0.829275362,333.56,0.646263736,3.103733981,jasmine
6344,160.1442972,51.57616215,0.946719069,6577,89.87453294,0.457720058,356.352,0.627790352,3.105006083,jasmine
6543,162.7417559,52.40445815,0.946736298,6715,91.27325096,0.801838235,358.842,0.638528443,3.105494487,jasmine
7022,167.9786467,54.06905851,0.946780288,7160,94.55521182,0.823405253,374.547,0.629010715,3.106742587,jasmine
5968,154.9851464,49.86893301,0.946819262,6144,87.17048585,0.750691824,341.863,0.641703606,3.107849659,jasmine
6208,158.1983765,50.88453531,0.946858577,6367,88.90596771,0.685209713,347.818,0.64484816,3.108967697,jasmine
8055,144.0394765,72.14565594,0.865520102,8219,101.2716374,0.598617717,352.777,0.813345154,1.996509348,Gonen
5952,154.6598978,49.71181722,0.94693447,6118,87.05355691,0.492185562,342.37,0.638089181,3.111129434,jasmine
6238,158.8882902,51.05028646,0.946978573,6406,89.1205267,0.523893508,349.689,0.641049096,3.112387828,jasmine
6757,165.2867965,53.08107359,0.947029943,6953,92.75386571,0.74944543,366.012,0.633830501,3.113855568,jasmine
6329,161.0065,51.69507479,0.947053954,6640,89.76821864,0.752109329,353.888,0.635057847,3.114542355,jasmine
6419,161.2734884,51.76656299,0.947083874,6612,90.40422909,0.555661357,358.372,0.628071517,3.115398803,jasmine
8516,148.1889538,74.08158438,0.866075628,8716,104.1292848,0.640830762,372.738,0.770261473,2.000348062,Gonen
6082,156.8359469,50.3047465,0.94716472,6263,87.99910744,0.643597884,346.081,0.638117663,3.117716674,jasmine
5419,147.7893992,47.38206649,0.947212877,5581,83.06434309,0.511902513,325.499,0.642731667,3.119099907,jasmine
6223,159.6692117,51.17301408,0.947250567,6403,89.01331185,0.549492274,355.121,0.62009318,3.120183843,jasmine
6444,161.949403,51.87577619,0.9473091,6677,90.58010613,0.533929903,358.909,0.628632309,3.12186949,jasmine
5988,156.6260881,50.14948319,0.947354693,6201,87.31642683,0.590357882,348.422,0.61984131,3.123184491,jasmine
5209,145.751933,46.65584156,0.947382259,5388,81.43896358,0.516407257,318.692,0.644498481,3.123980367,jasmine
6267,159.2111717,50.93434198,0.947445612,6408,89.32744386,0.495454186,350.741,0.640171723,3.125811889,jasmine
6740,165.7798188,53.02077164,0.947476142,6895,92.63711206,0.487769576,364.989,0.635784899,3.126695702,jasmine
6052,157.2718437,50.28862062,0.94749991,6256,87.78180748,0.44949495,349.503,0.62259692,3.127384322,jasmine
6580,163.4258974,52.2313422,0.947551675,6765,91.53095763,0.593434343,360.86,0.6349774,3.128885656,jasmine
6051,156.8247588,50.09475481,0.947609398,6241,87.77455488,0.686365699,350.506,0.618936513,3.130562459,jasmine
3197,115.1516395,36.77088221,0.947645014,3379,63.80083718,0.474896019,253.285,0.626229553,3.131598499,jasmine
3722,123.2808652,39.35372146,0.947680628,3852,68.84037758,0.738052746,274.677,0.619928556,3.132635508,jasmine
6118,126.5701393,62.97803597,0.867421417,6232,88.25916119,0.565957447,311.013,0.79480804,2.0097505,Gonen
6480,163.1385614,52.03457636,0.947768382,6681,90.83277079,0.711618713,359.57,0.629822207,3.135195341,jasmine
5988,156.1892601,49.79595427,0.94781594,6142,87.31642683,0.53945946,344.718,0.633233282,3.136585339,jasmine
6098,158.8134947,50.61691273,0.947849176,6411,88.11478164,0.539789325,350.308,0.624449286,3.137557906,jasmine
4108,130.7526872,41.65527471,0.947895762,4276,72.32197487,0.438888889,298.142,0.580756365,3.138922695,jasmine
7708,141.1298506,70.15226714,0.867706985,7914,99.06629301,0.720171914,349.837,0.791443816,2.011764642,Gonen
6875,167.567939,53.34522216,0.94797331,7042,93.56025796,0.505886681,369.495,0.632798491,3.141198633,jasmine
6157,159.6099776,50.78483524,0.948030041,6366,88.54002415,0.496132152,354.865,0.614402088,3.142866898,jasmine
6612,164.4019459,52.28259841,0.948085042,6792,91.75325536,0.459741343,363.585,0.628536921,3.144486902,jasmine
5401,147.8932925,47.01648054,0.948121521,5493,82.92627317,0.466005177,322.956,0.650724752,3.145562807,jasmine
6541,162.9192689,51.7716983,0.948166094,6666,91.25930014,0.450482094,359.205,0.637043761,3.146878975,jasmine
7055,169.8762357,53.96742372,0.948195734,7283,94.77713326,0.57246024,379.055,0.61702452,3.147755146,jasmine
9105,153.9820916,76.38084973,0.868301255,9370,107.6700797,0.603139905,380.498,0.790287399,2.015977723,Gonen
6080,158.3243095,50.24400132,0.948308944,6314,87.98463748,0.492387431,350.698,0.621222054,3.151108696,jasmine
6627,164.777391,52.2783706,0.948336372,6788,91.85727224,0.449837089,366.069,0.621442468,3.151922852,jasmine
6419,161.6762737,51.27882629,0.948368777,6597,90.40422909,0.522549658,355.751,0.637360259,3.152885614,jasmine
6896,168.4442899,53.39315989,0.948432839,7171,93.70304104,0.445478036,377.613,0.607733592,3.154791555,jasmine
6234,160.0078731,50.68852146,0.94849648,6406,89.09194869,0.460958296,355.531,0.619757389,3.156688507,jasmine
6381,161.200702,51.0454773,0.948539809,6560,90.13623874,0.503551136,353.502,0.641674614,3.157982068,jasmine
6431,162.7665168,51.52304457,0.948577254,6625,90.48869273,0.510396825,359.001,0.627042615,3.159101294,jasmine
6228,159.9976984,50.62176541,0.94862901,6405,89.04906448,0.513183916,352.873,0.628523628,3.160650306,jasmine
5912,154.9942654,49.00277622,0.948706337,6050,86.76054511,0.783461437,343.088,0.631150939,3.162969067,jasmine
6699,166.5972922,52.64834327,0.948751994,6934,92.3549225,0.528145695,367.121,0.624599147,3.16434064,jasmine
5549,150.4191608,47.51873962,0.948789554,5722,84.05478115,0.531564326,334.554,0.623005865,3.165470338,jasmine
5482,149.3030955,47.15046773,0.948824553,5650,83.54579094,0.48659684,336.407,0.608721789,3.166524165,jasmine
7869,143.6701904,70.99092313,0.869391304,8073,100.0955642,0.583667112,348.774,0.81290764,2.023782535,Gonen
5220,147.362391,46.49722761,0.948915664,5346,81.52490677,0.440209142,325.496,0.619140274,3.169272634,jasmine
5913,155.6904405,49.10582477,0.948956556,6077,86.76788247,0.526442308,343.196,0.63086046,3.170508615,jasmine
5418,149.3389963,47.08302553,0.948999969,5657,83.05667856,0.481001421,340.998,0.585524674,3.171822427,jasmine
7136,171.1148729,53.91763382,0.949059761,7317,95.319659,0.521637427,376.053,0.634112903,3.173634687,jasmine
5943,156.368138,49.26196052,0.949078941,6089,86.98771531,0.605501783,344.535,0.629142322,3.174216706,jasmine
6403,161.8676357,50.98142112,0.949105785,6555,90.291488,0.769498858,355.641,0.636164925,3.175031848,jasmine
6766,167.3074854,52.67018385,0.949154484,6920,92.815617,0.44003642,367.022,0.631186443,3.176512273,jasmine
6380,162.3159226,51.07895612,0.949194996,6517,90.12917561,0.829325361,352.622,0.644780262,3.177745493,jasmine
5648,152.3654983,47.92859035,0.949236506,5759,84.80127917,0.446482213,334.486,0.634378802,3.179010632,jasmine
5503,149.9038191,47.13235354,0.94928487,5619,83.7056582,0.507002027,324.565,0.656456581,3.180486605,jasmine
6267,161.3760031,50.70169778,0.949362233,6418,89.32744386,0.439050021,356.576,0.619391642,3.182852058,jasmine
7936,144.652039,71.31309925,0.870030704,8099,100.520789,0.675519237,353.698,0.797161499,2.028407691,Gonen
6251,161.0369981,50.54585333,0.949463564,6436,89.21334202,0.605834464,363.483,0.594553795,3.185958639,jasmine
6770,167.7180665,52.61787497,0.949512855,6987,92.84304884,0.778697953,368.384,0.626898188,3.187473204,jasmine
6052,158.5073442,49.7093071,0.949552255,6157,87.78180748,0.445918067,347.463,0.629929074,3.188685449,jasmine
6445,163.1924341,51.16656591,0.949576592,6618,90.58713411,0.764803608,357.551,0.633514839,3.189434961,jasmine
3907,126.3142963,39.58288016,0.949631712,4001,70.53046789,0.651166667,276.596,0.641743509,3.191134547,jasmine
6642,165.403408,51.81216858,0.949671595,6794,91.96117146,0.480677377,361.096,0.640122924,3.192366051,jasmine
5919,156.8089644,49.09596104,0.94972211,6042,86.81189357,0.805964052,343.294,0.631140105,3.193927996,jasmine
5362,148.7737942,46.56255861,0.949761186,5552,82.62633018,0.563590498,333.189,0.606953421,3.195137868,jasmine
6664,166.3170966,52.03734014,0.949792572,6794,92.11334499,0.776147216,363.134,0.63505454,3.196110641,jasmine
6714,166.7824582,52.15498322,0.949847779,6914,92.45826249,0.748912437,369.411,0.618260576,3.197824021,jasmine
6949,170.3194893,53.23517042,0.949897805,7208,94.06243457,0.626939733,375.912,0.617959192,3.199379056,jasmine
6075,159.3322103,49.7787201,0.949943762,6209,87.94845214,0.502232143,346.761,0.634885857,3.200809703,jasmine
6995,170.7004885,53.29869894,0.950004836,7154,94.37325159,0.440713206,374.945,0.625262597,3.202713985,jasmine
7427,139.7979676,68.79364815,0.870542446,7569,97.24376637,0.593779981,340.603,0.804500559,2.032134817,Gonen
6416,163.0670789,50.8592484,0.9501177,6565,90.38310085,0.595176252,358.818,0.626218332,3.206242405,jasmine
5955,157.2344262,49.00949111,0.950181568,6074,87.07549304,0.505260479,343.933,0.63262148,3.208244415,jasmine
5538,152.457663,47.4998417,0.950226197,5721,83.97142728,0.455427632,335.443,0.618479556,3.209645707,jasmine
9143,154.4737958,75.96247315,0.870736492,9328,107.8945279,0.623499727,380.43,0.793869413,2.033554061,Gonen
5568,152.4551756,47.44768969,0.950336626,5704,84.19856166,0.46707491,332.504,0.632871214,3.213121158,jasmine
6248,160.8469323,50.03694563,0.950382342,6395,89.19193167,0.454234824,353.985,0.626586691,3.214563365,jasmine
7086,172.4759413,53.62397074,0.950440351,7344,94.98513259,0.601221789,381.726,0.61109331,3.216396304,jasmine
8624,149.946474,73.66249506,0.87101377,8799,104.7874889,0.631239936,362.997,0.822455748,2.03558777,Gonen
7322,138.7775571,68.16541027,0.871055456,7546,96.55392248,0.611695906,338.616,0.8024623,2.035894108,Gonen
6028,158.5123715,49.21128733,0.9505874,6200,87.60757944,0.578558403,348.86,0.622416009,3.221057201,jasmine
5901,156.4673848,48.55382576,0.950634521,6048,86.67979322,0.451976103,345.417,0.621509917,3.222555224,jasmine
9312,156.3245935,76.76600472,0.871121245,9504,108.887128,0.618655328,379.026,0.814544521,2.036377875,Gonen
6228,162.0841642,50.24196357,0.950744859,6388,89.04906448,0.748467732,355.228,0.620217601,3.226071448,jasmine
6193,160.8603052,49.82092557,0.950829283,6346,88.7984938,0.725855602,354.516,0.619211856,3.228769907,jasmine
5894,157.3470321,48.69464249,0.950908262,6065,86.62836647,0.545740741,346.421,0.617179615,3.231300694,jasmine
4761,141.1788884,43.66697048,0.950963732,4901,77.85816253,0.645997286,309.51,0.624537722,3.233081821,jasmine
5882,157.7127721,48.74758211,0.951032501,6044,86.54013521,0.434031877,348.546,0.608435686,3.235294251,jasmine
6233,161.7355793,49.97060925,0.951073457,6418,89.08480276,0.457568639,358.705,0.608740407,3.236614116,jasmine
6663,167.1677097,51.6122319,0.951144777,6828,92.10643347,0.483702359,363.93,0.632184673,3.238916505,jasmine
6694,168.1750559,51.89503569,0.95119921,6888,92.32045013,0.553955644,369.214,0.617076846,3.240677141,jasmine
6840,169.3443072,52.24120406,0.951227244,7035,93.3218007,0.736196319,367.624,0.636001666,3.241585072,jasmine
7206,174.2098198,53.71956488,0.951269318,7407,95.78603322,0.433052885,383.388,0.616065787,3.242949196,jasmine
8071,145.8771758,71.44349595,0.871862338,8315,101.3721676,0.722884013,358.314,0.789968287,2.04185383,Gonen
5710,154.4548651,47.58914332,0.951350624,5833,85.26545491,0.456106718,337.338,0.630544063,3.245590367,jasmine
7163,137.6653435,67.38729006,0.872002871,7298,95.49981602,0.746923879,333.205,0.810740364,2.042897754,Gonen
3954,128.2431907,39.45270772,0.951502897,4143,70.95342951,0.449982929,297.596,0.561038093,3.250554857,jasmine
6709,168.1412547,51.69125033,0.951571498,6929,92.42382867,0.690226337,371.197,0.611869409,3.252799142,jasmine
6328,163.8728535,50.34542466,0.951637718,6511,89.76112655,0.562889166,358.975,0.617089172,3.254970131,jasmine
8192,147.6976082,72.23693829,0.872235165,8396,102.1292238,0.723738846,364.276,0.775780197,2.04462719,Gonen
6353,164.6757027,50.51624352,0.951786264,6544,89.9382612,0.800327538,360.678,0.613690519,3.25985646,jasmine
5239,150.3494715,46.08363264,0.951867404,5520,81.67314109,0.696120117,329.433,0.606630246,3.262535154,jasmine
5722,155.3666374,47.59133925,0.951929778,5887,85.35500381,0.499563471,338.822,0.626346297,3.264598977,jasmine
6373,164.0674279,50.21982442,0.952001746,6506,90.07971813,0.479208963,357.017,0.62831292,3.266985295,jasmine
5774,156.2971745,47.80406492,0.952078532,5916,85.74196832,0.489903275,342.701,0.617811375,3.269537324,jasmine
5987,159.4174451,48.72041541,0.952155066,6156,87.30913557,0.554146612,349.944,0.614358709,3.272087148,jasmine
7306,138.8466402,67.84095276,0.872505949,7453,96.4483702,0.636355718,337.581,0.805626125,2.046649326,Gonen
7332,138.7724066,67.79147794,0.872559226,7455,96.6198341,0.764466688,338.051,0.806246552,2.04704796,Gonen
6292,128.972135,63.00165453,0.872569249,6411,89.50543679,0.599580713,312.698,0.808627247,2.047122984,Gonen
6340,164.8178877,50.273798,0.952343913,6556,89.84619476,0.601518027,362.142,0.607493073,3.278405337,jasmine
5973,159.4112597,48.59083526,0.952411796,6108,87.20699399,0.592912448,347.355,0.622092935,3.280685727,jasmine
6599,167.0137795,50.8908036,0.952445111,6744,91.66301193,0.443362,367.904,0.612659219,3.281806685,jasmine
6754,170.1557751,51.78584895,0.952562268,6939,92.73327281,0.480951364,369.835,0.620518741,3.285758147,jasmine
6033,160.1907433,48.73435917,0.952599546,6160,87.64390551,0.768535032,348.768,0.623260965,3.287018563,jasmine
5149,147.7820213,44.92729787,0.952668656,5285,80.96857672,0.442353952,323.774,0.617232541,3.289359216,jasmine
5595,156.7429375,47.61239411,0.952748259,5886,84.40245999,0.422902494,343.863,0.594619379,3.292061667,jasmine
6281,164.2863697,49.85300914,0.952846762,6469,89.42716355,0.722452266,360.09,0.608718549,3.295415312,jasmine
5449,152.8204515,46.34778833,0.952900649,5591,83.29395104,0.442324864,337.172,0.602314985,3.297254454,jasmine
6121,162.3493801,49.20712254,0.952960665,6306,88.28079776,0.455363785,362.691,0.584734456,3.299306517,jasmine
5290,150.4613409,45.56122142,0.953050897,5408,82.06970934,0.771137026,323.56,0.634973912,3.302399195,jasmine
7690,142.863267,69.61331994,0.873250054,7852,98.95055381,0.68795849,348.365,0.796282504,2.052240392,Gonen
6553,167.4411393,50.62047017,0.953207127,6699,91.34297311,0.433256198,363.896,0.621864075,3.307775268,jasmine
6722,169.5095718,51.21117745,0.953271873,6844,92.51332996,0.474650473,366.744,0.628032816,3.310011217,jasmine
7398,139.7846466,68.080497,0.873380531,7517,97.05372817,0.632307692,335.746,0.824712347,2.053226,Gonen
7418,140.2059025,68.25504268,0.87350229,7600,97.18482877,0.627049873,339.55,0.808517126,2.054147166,Gonen
5912,158.8466439,47.89418597,0.953462349,6057,86.76054511,0.68688277,345.692,0.621678189,3.316616426,jasmine
8479,150.2676205,73.10207282,0.873692155,8715,103.9028301,0.626403664,367.181,0.790303852,2.055586315,Gonen
5557,154.844194,46.64113225,0.953556785,5689,84.11535026,0.810767435,332.873,0.630221363,3.319906411,jasmine
7911,144.5649225,70.26521056,0.873933196,8044,100.3623338,0.616217479,349.442,0.814124911,2.057418192,Gonen
6138,164.0449107,49.32330382,0.95372839,6422,88.40330495,0.452554745,354.091,0.615186748,3.325910838,jasmine
6944,172.6163639,51.85723132,0.953807338,7165,94.0285882,0.693013972,386.234,0.584949767,3.328684535,jasmine
7870,144.5012604,70.20232283,0.87405611,8036,100.1019241,0.603620187,350.338,0.805768163,2.058354404,Gonen
5187,149.1065816,44.72482325,0.953954283,5311,81.26680453,0.621942446,322.61,0.626282767,3.333866313,jasmine
7206,138.3201985,67.16472254,0.874195445,7332,95.78603322,0.620671835,333.331,0.81499081,2.059417403,Gonen
3994,131.1382533,39.2848586,0.954074869,4116,71.31142084,0.812779813,286.121,0.613081846,3.338137338,jasmine
9337,157.2043314,76.27993662,0.874387688,9564,109.0331951,0.641718213,382.398,0.802390907,2.060887022,Gonen
6633,169.4284423,50.64480155,0.954279558,6841,91.89884602,0.457953604,367.86,0.615963146,3.345426127,jasmine
6061,161.4225579,48.22458179,0.954332199,6204,87.84705391,0.693795788,354.326,0.606663834,3.347308612,jasmine
4859,144.6984233,43.1910969,0.954412622,5005,78.65539363,0.472343735,312.756,0.624231188,3.35019098,jasmine
9499,158.8842717,77.02833516,0.874620713,9708,109.9750082,0.602422628,385.137,0.804743107,2.062673058,Gonen
9969,162.6040722,78.7963211,0.874741362,10195,112.6628822,0.626508296,394.457,0.8051228,2.063599797,Gonen
5968,161.6369517,48.13990355,0.954619754,6159,87.17048585,0.683150183,352.342,0.604101408,3.357650095,jasmine
5301,151.159619,44.97073933,0.954720267,5445,82.15499271,0.430800488,336.79,0.587285519,3.361288279,jasmine
9272,156.6486057,75.82022443,0.875059879,9402,108.6530122,0.60337086,377.605,0.817161345,2.066053046,Gonen
8624,151.7007808,73.41698125,0.875090589,8843,104.7874889,0.64846981,368.139,0.799640819,2.06629009,Gonen
8138,147.6781107,71.44624994,0.87518016,8420,101.7920597,0.791557242,362.232,0.779388372,2.066981974,Gonen
5711,157.9055317,46.80984536,0.955050831,5840,85.27292091,0.461644168,342.305,0.612485115,3.373340169,jasmine
5721,158.692536,46.99698593,0.95514107,5924,85.34754499,0.526068966,346.735,0.597979709,3.376653479,jasmine
6490,131.979639,63.81056268,0.875351027,6610,90.90283079,0.599593496,320.968,0.791646122,2.068303952,Gonen
7669,143.1272138,69.19091571,0.875387163,7883,98.81535341,0.595419255,348.79,0.792173941,2.068583893,Gonen
8772,152.7927416,73.84362025,0.875458819,8940,105.6828145,0.700862896,369.528,0.807260652,2.069139367,Gonen
8489,150.2291805,72.59040537,0.875511229,8702,103.9640827,0.615055789,363.097,0.809135165,2.069545964,Gonen
6338,168.3423779,49.67463679,0.955472242,6575,89.83202232,0.507852564,365.385,0.596568983,3.388900025,jasmine
5033,148.339675,43.73130864,0.955557371,5183,80.05132497,0.532761723,324.034,0.602359315,3.392070341,jasmine
9189,156.7628367,75.72218152,0.875600183,9434,108.1656053,0.679257836,380.958,0.795653394,2.070236666,Gonen
6256,165.9295079,48.83236902,0.955714361,6427,89.24901451,0.659915612,360.041,0.606460732,3.397940981,jasmine
5720,158.7141315,46.65462425,0.955819625,5835,85.34008552,0.814814815,343.467,0.609306568,3.401894968,jasmine
4802,145.8326338,42.78482354,0.95599497,4929,78.19268696,0.420012245,318.762,0.59388032,3.408513154,jasmine
6399,167.7683988,49.19553629,0.956040449,6543,90.26328072,0.774509804,363.572,0.608332635,3.410236202,jasmine
5156,150.4251842,44.06672715,0.956128435,5292,81.0235959,0.637015073,328.995,0.598610289,3.413577406,jasmine
5934,161.1087012,47.14019471,0.956235331,6072,86.92182383,0.751139241,350.612,0.606602022,3.417650313,jasmine
6557,169.6523221,49.59832288,0.956310551,6701,91.37084707,0.500076266,365.668,0.616227584,3.420525377,jasmine
5544,156.1523786,45.62461907,0.956363312,5666,84.01690328,0.684444444,336.438,0.615492833,3.422546462,jasmine
6775,134.4693274,64.81178233,0.876181171,6944,92.87732724,0.76709692,326.623,0.798041795,2.074766695,Gonen
5848,160.9438301,46.93938281,0.956524888,5965,86.28965672,0.421933622,346.619,0.611663405,3.428758974,jasmine
5398,153.7361802,44.79883548,0.956601073,5540,82.90323916,0.439290365,337.419,0.595804359,3.431700368,jasmine
7819,144.4811564,69.59765311,0.876332076,7977,99.77705147,0.715108835,350.416,0.800190188,2.075948684,Gonen
10192,164.9161003,79.41089531,0.876433455,10512,113.9160105,0.594771242,438.473,0.666167694,2.076743999,Gonen
5800,160.9416029,46.68035834,0.957012912,5943,85.93479714,0.469483568,348.689,0.599461593,3.447737091,jasmine
6337,130.7428401,62.9205553,0.876581023,6518,89.82493526,0.631678628,321.769,0.769139596,2.077903469,Gonen
7772,144.2861669,69.41817042,0.876657753,7986,99.4767196,0.6071875,351.071,0.792415101,2.078507198,Gonen
6610,172.4383617,49.8128877,0.95736725,6764,91.73937754,0.429220779,371.088,0.60319468,3.46172185,jasmine
6312,169.0370475,48.76811843,0.957478237,6473,89.64757669,0.753941711,362.96,0.602087099,3.466138391,jasmine
8302,148.7889409,71.55148324,0.876779573,8518,102.8126194,0.773718546,373.208,0.749015326,2.079466898,Gonen
6020,164.4729502,47.3561887,0.957652386,6299,87.54942638,0.723557692,359.594,0.585034506,3.473103615,jasmine
8741,153.1439671,73.62351966,0.876859291,8975,105.4959092,0.636913436,372.018,0.793675688,2.080095706,Gonen
6104,166.2257458,47.71690082,0.957912355,6294,88.15812034,0.521531101,362.473,0.583812063,3.48358219,jasmine
7022,137.7465414,66.17695566,0.877035522,7227,94.55521182,0.690869736,340.185,0.762500915,2.081488035,Gonen
4459,144.3630249,41.35113143,0.958098624,4766,75.34835851,0.504411765,315.392,0.563308092,3.491150542,jasmine
6250,169.8296104,48.5855164,0.958204574,6470,89.20620581,0.438411897,368.117,0.579586329,3.495478138,jasmine
6652,173.3770568,49.48826385,0.958397411,6793,92.03037244,0.427726337,371.288,0.606373591,3.503397437,jasmine
4646,144.6331548,41.14535889,0.958681731,4747,76.91209869,0.641535487,313.596,0.593674015,3.515175433,jasmine
8006,146.6605808,70.37635975,0.877345771,8230,100.9631408,0.687564411,357.643,0.786549377,2.083946673,Gonen
9121,156.6952368,75.18765045,0.877359476,9338,107.7646412,0.594589309,379.291,0.796722798,2.084055504,Gonen
6101,167.5725015,47.39079311,0.95917663,6371,88.13645365,0.412146187,373.741,0.548869885,3.535971663,jasmine
10061,164.0663493,78.67384529,0.877528455,10285,113.1815491,0.710974489,398.466,0.796284886,2.085398886,Gonen
7776,144.4435294,69.24919922,0.877585276,7988,99.50231505,0.771428571,350.589,0.795004423,2.08585126,Gonen
8209,148.3967484,71.12200295,0.877667908,8411,102.2351379,0.604091545,362.239,0.786157763,2.086509691,Gonen
8889,154.3762628,73.96663488,0.877742763,9079,106.385273,0.705476191,371.86,0.807799984,2.087106749,Gonen
7113,138.4021678,66.29296184,0.877821511,7260,95.1659229,0.736335404,335.265,0.795218065,2.087735469,Gonen
4892,153.2216831,43.06449519,0.959690181,5291,78.92203655,0.670136986,334.95,0.547944218,3.557958418,jasmine
5504,160.4492423,45.01368786,0.959840045,5694,83.71326331,0.649209719,350.439,0.563201009,3.5644545,jasmine
5119,153.810223,43.03566868,0.960059129,5292,80.73235553,0.500684664,334.247,0.575784484,3.574017269,jasmine
6237,169.3009731,47.29920621,0.960180787,6377,89.11338306,0.445054945,361.874,0.598509222,3.579361827,jasmine
5131,154.4280491,43.00394635,0.960444238,5267,80.82692685,0.777424242,329.664,0.593292463,3.591020412,jasmine
5674,162.4614632,45.11411771,0.960670391,5855,84.99624213,0.419674556,355.15,0.565295538,3.601122475,jasmine
5876,164.8589394,45.60254161,0.960980673,6009,86.49598583,0.574389052,354.666,0.587019512,3.615126122,jasmine
6949,137.3079359,65.61397495,0.87843599,7123,94.06243457,0.624629214,335.861,0.774128439,2.092662973,Gonen
9056,156.4949953,74.76753893,0.878488697,9347,107.379967,0.717136522,383.686,0.773026482,2.093087421,Gonen
6988,137.3634863,65.61246149,0.878547078,7116,94.32601941,0.602933563,329.585,0.80840294,2.093557888,Gonen
6885,137.2712414,65.55365151,0.878605484,7154,93.62827706,0.581896552,344.414,0.729377254,2.09402891,Gonen
5190,156.9629751,43.08036977,0.961597951,5379,81.29030223,0.827355332,335.883,0.578097611,3.643491825,jasmine
6667,177.6319294,48.65785573,0.961751009,6843,92.13407646,0.75418552,382.552,0.572478743,3.650632086,jasmine
6004,169.1000958,46.07433602,0.962164893,6272,87.43300422,0.613905931,369.808,0.551693597,3.670158062,jasmine
5965,126.8155517,60.50234644,0.878854807,6094,87.14857362,0.735783891,306.558,0.797618106,2.096043529,Gonen
7218,139.2274401,66.40191201,0.878940622,7358,95.86575527,0.727914482,337.605,0.795809285,2.096738421,Gonen
9488,160.2993629,76.43002673,0.87901421,9730,109.9113133,0.626394666,390.866,0.780420648,2.097334906,Gonen
7674,143.8179401,68.55716261,0.879069247,7808,98.84756075,0.789181407,346.685,0.802345749,2.097781394,Gonen
8456,151.0788048,71.99887764,0.879139213,8679,103.7618118,0.732121212,364.4,0.800236031,2.098349443,Gonen
8614,153.1730696,72.96906765,0.879237798,8810,104.7267179,0.792310522,373.869,0.774418677,2.099150702,Gonen
8616,152.3658813,72.55670167,0.879336755,8803,104.7388749,0.652430713,369.148,0.794537711,2.099956004,Gonen
4372,144.7565031,38.57940285,0.96383149,4461,74.6096729,0.397454546,307.946,0.579349829,3.752170652,jasmine
6276,175.9202664,46.55123226,0.964353995,6494,89.39156215,0.555988661,379.6,0.547318832,3.779067876,jasmine
6805,136.298272,64.86035746,0.879515238,7020,93.08273257,0.76495054,334.495,0.764290978,2.101411052,Gonen
9152,157.4277693,74.88633918,0.879614633,9429,107.9476184,0.664633261,381.479,0.790286575,2.102222796,Gonen
8810,154.2970107,73.37658159,0.879686458,9008,105.9114743,0.655896367,381.513,0.760618861,2.102810016,Gonen
8555,152.1313392,72.33156186,0.879740199,8687,104.3674485,0.602889359,364.753,0.808038647,2.103249747,Gonen
9318,158.9108559,75.53280815,0.87981537,9499,108.922202,0.688793613,386.532,0.783721322,2.103865324,Gonen
7931,147.0202555,69.8419638,0.879958836,8185,100.489118,0.618112384,357.654,0.779133075,2.105041833,Gonen
7476,142.4706008,67.66723172,0.880009677,7713,97.56402429,0.74151954,346.371,0.783061929,2.105459277,Gonen
8258,149.7939899,71.12960357,0.880067007,8498,102.5398077,0.580568054,362.172,0.791143018,2.105930336,Gonen
8242,149.7242752,71.07129509,0.880157816,8538,102.4404233,0.664141821,364.955,0.777613583,2.106677176,Gonen
8706,153.5334597,72.8511492,0.880257179,8917,105.2844883,0.694646134,374.143,0.781543721,2.107495371,Gonen
8193,149.5817635,70.94903792,0.880354612,8379,102.1354571,0.585214286,362.619,0.782981872,2.108298688,Gonen
7961,147.8390333,70.09544516,0.88045294,8110,100.6789949,0.582242376,361.973,0.763528291,2.109110413,Gonen
7749,145.1549683,68.79305775,0.880563398,7901,99.32941776,0.791360294,347.413,0.806795364,2.110023497,Gonen
7412,141.8012803,67.15732724,0.880739139,7585,97.14551717,0.750962513,341.509,0.798621445,2.111478913,Gonen
6694,135.0344227,63.93437478,0.880811431,6805,92.32045013,0.596241204,326.337,0.789883312,2.112078567,Gonen
8123,148.7858607,70.39961139,0.880976174,8369,101.6982046,0.609468788,359.441,0.790080039,2.113447187,Gonen
9408,159.8763432,75.61169018,0.881095399,9586,109.4469627,0.629339755,383.886,0.802236883,2.114439484,Gonen
9448,160.5523646,75.90618478,0.881179704,9704,109.6793837,0.645796309,386.904,0.79312805,2.115142067,Gonen
7496,143.0713212,67.61264681,0.881287769,7807,97.6944401,0.574230121,355.141,0.746857618,2.116043787,Gonen
8824,154.6116179,73.03788265,0.881386513,8991,105.995593,0.638310185,370.663,0.807080567,2.116868839,Gonen
7725,144.7735664,68.37059836,0.881459912,7912,99.17547823,0.597540223,349.608,0.794228795,2.117482805,Gonen
